date,month,hour,daytime,seasons,holiday,functioning_day,temperature,temperature_type,humidity,wind_speed,visibility,solar_radiation,rainfall,snowfall,rented_bike_count
2018-03-22,3,3,Night,Spring,No,Yes,1.3,Cold,87,1.7,822,0.0,0.0,0.0,107
2018-03-22,3,4,Morning,Spring,No,Yes,1.3,Cold,87,2.2,937,0.0,0.0,0.0,75
2018-03-22,3,5,Morning,Spring,No,Yes,1.1,Cold,88,0.9,927,0.0,0.0,0.0,81
2018-03-22,3,6,Morning,Spring,No,Yes,0.8,Cold,88,1.0,900,0.0,0.0,0.0,212
2018-03-22,3,7,Morning,Spring,No,Yes,0.6,Cold,85,1.5,1321,0.01,0.0,0.0,600
2018-03-22,3,8,Morning,Spring,No,Yes,1.1,Cold,79,1.7,1480,0.36,0.0,0.0,1174
2018-03-22,3,9,Morning,Spring,No,Yes,2.5,Cold,67,1.3,1472,1.11,0.0,0.0,653
2018-03-22,3,10,Morning,Spring,No,Yes,4.9,Cold,56,1.9,1480,1.76,0.0,0.0,446
2018-03-22,3,11,Noon,Spring,No,Yes,6.9,Cold,46,2.1,1541,2.33,0.0,0.0,565
2018-03-22,3,12,Noon,Spring,No,Yes,8.3,Cold,36,2.5,1665,2.7,0.0,0.0,668
2018-03-22,3,13,Noon,Spring,No,Yes,9.9,Cold,29,3.2,1641,2.91,0.0,0.0,648
2018-03-22,3,14,Noon,Spring,No,Yes,11.4,Mild,30,3.1,1672,2.82,0.0,0.0,674
2018-03-22,3,15,Afternoon,Spring,No,Yes,10.7,Mild,34,4.5,1850,2.51,0.0,0.0,758
2018-03-22,3,16,Afternoon,Spring,No,Yes,10.3,Mild,34,3.8,1850,1.93,0.0,0.0,752
2018-03-22,3,17,Afternoon,Spring,No,Yes,9.6,Cold,38,3.2,1606,1.35,0.0,0.0,999
2018-03-22,3,18,Evening,Spring,No,Yes,7.9,Cold,46,3.1,1057,0.58,0.0,0.0,1495
2018-03-22,3,19,Evening,Spring,No,Yes,6.2,Cold,54,1.8,883,0.08,0.0,0.0,923
2018-03-22,3,20,Evening,Spring,No,Yes,5.1,Cold,56,2.0,899,0.0,0.0,0.0,739
2018-03-22,3,21,Evening,Spring,No,Yes,4.5,Cold,62,2.0,826,0.0,0.0,0.0,726
2018-03-22,3,22,Night,Spring,No,Yes,3.9,Cold,66,2.7,990,0.0,0.0,0.0,621
2018-03-22,3,23,Night,Spring,No,Yes,3.4,Cold,69,1.1,895,0.0,0.0,0.0,428
2018-03-23,3,0,Night,Spring,No,Yes,2.9,Cold,72,1.3,903,0.0,0.0,0.0,335
2018-03-23,3,1,Night,Spring,No,Yes,2.5,Cold,75,1.5,786,0.0,0.0,0.0,283
2018-03-23,3,2,Night,Spring,No,Yes,2.2,Cold,80,1.4,615,0.0,0.0,0.0,216
2018-03-23,3,3,Night,Spring,No,Yes,1.9,Cold,81,1.1,525,0.0,0.0,0.0,128
2018-03-23,3,4,Morning,Spring,No,Yes,2.0,Cold,80,0.8,474,0.0,0.0,0.0,92
2018-03-23,3,5,Morning,Spring,No,Yes,2.2,Cold,79,0.8,553,0.0,0.0,0.0,95
2018-03-23,3,6,Morning,Spring,No,Yes,2.3,Cold,80,0.7,546,0.0,0.0,0.0,243
2018-03-23,3,7,Morning,Spring,No,Yes,2.5,Cold,79,1.4,536,0.01,0.0,0.0,661
2018-03-23,3,8,Morning,Spring,No,Yes,2.6,Cold,77,1.3,567,0.21,0.0,0.0,1216
2018-03-23,3,9,Morning,Spring,No,Yes,3.3,Cold,72,1.4,618,0.61,0.0,0.0,664
2018-03-23,3,10,Morning,Spring,No,Yes,5.4,Cold,64,1.6,637,1.7,0.0,0.0,461
2018-03-23,3,11,Noon,Spring,No,Yes,7.1,Cold,50,1.7,799,2.24,0.0,0.0,584
2018-03-23,3,12,Noon,Spring,No,Yes,9.3,Cold,37,2.3,940,2.72,0.0,0.0,690
2018-03-23,3,13,Noon,Spring,No,Yes,10.9,Mild,36,2.1,1073,2.87,0.0,0.0,682
2018-03-23,3,14,Noon,Spring,No,Yes,12.4,Mild,33,2.9,811,2.71,0.0,0.0,758
2018-03-23,3,15,Afternoon,Spring,No,Yes,12.1,Mild,30,3.0,1120,2.41,0.0,0.0,849
2018-03-23,3,16,Afternoon,Spring,No,Yes,12.2,Mild,24,2.8,1655,1.98,0.0,0.0,901
2018-03-23,3,17,Afternoon,Spring,No,Yes,11.2,Mild,27,3.5,1585,1.19,0.0,0.0,1108
2018-03-23,3,18,Evening,Spring,No,Yes,9.7,Cold,36,3.6,948,0.37,0.0,0.0,1611
2018-03-23,3,19,Evening,Spring,No,Yes,8.3,Cold,48,3.0,779,0.06,0.0,0.0,932
2018-03-23,3,20,Evening,Spring,No,Yes,6.7,Cold,48,2.6,774,0.0,0.0,0.0,724
2018-03-23,3,21,Evening,Spring,No,Yes,5.8,Cold,60,2.2,650,0.0,0.0,0.0,676
2018-03-23,3,22,Night,Spring,No,Yes,5.3,Cold,63,1.8,591,0.0,0.0,0.0,638
2018-03-23,3,23,Night,Spring,No,Yes,5.0,Cold,42,1.7,717,0.0,0.0,0.0,422
2018-03-24,3,0,Night,Spring,No,Yes,4.7,Cold,46,1.7,746,0.0,0.0,0.0,403
2018-03-24,3,1,Night,Spring,No,Yes,4.7,Cold,51,1.1,728,0.0,0.0,0.0,360
2018-03-24,3,2,Night,Spring,No,Yes,5.0,Cold,50,1.7,669,0.0,0.0,0.0,305
2018-03-24,3,3,Night,Spring,No,Yes,5.0,Cold,51,0.8,659,0.0,0.0,0.0,197
2018-03-24,3,4,Morning,Spring,No,Yes,5.1,Cold,54,1.2,550,0.0,0.0,0.0,122
2018-03-24,3,5,Morning,Spring,No,Yes,4.7,Cold,54,1.3,543,0.0,0.0,0.0,82
2018-03-24,3,6,Morning,Spring,No,Yes,4.2,Cold,50,0.6,633,0.0,0.0,0.0,113
2018-03-24,3,7,Morning,Spring,No,Yes,4.0,Cold,54,0.9,587,0.01,0.0,0.0,198
2018-03-24,3,8,Morning,Spring,No,Yes,4.5,Cold,49,0.4,580,0.19,0.0,0.0,424
2018-03-24,3,9,Morning,Spring,No,Yes,6.5,Cold,40,2.5,588,0.69,0.0,0.0,456
2018-03-24,3,10,Morning,Spring,No,Yes,7.2,Cold,43,1.5,559,0.42,0.0,0.0,494
2018-03-24,3,11,Noon,Spring,No,Yes,9.0,Cold,56,2.0,399,1.11,0.0,0.0,589
2018-03-24,3,12,Noon,Spring,No,Yes,10.6,Mild,52,3.1,390,2.27,0.0,0.0,806
2018-03-24,3,13,Noon,Spring,No,Yes,12.4,Mild,50,2.5,379,2.48,0.0,0.0,880
2018-03-24,3,14,Noon,Spring,No,Yes,12.7,Mild,55,3.4,378,2.42,0.0,0.0,855
2018-03-24,3,15,Afternoon,Spring,No,Yes,12.4,Mild,58,4.1,404,2.26,0.0,0.0,1025
2018-03-24,3,16,Afternoon,Spring,No,Yes,12.3,Mild,61,3.4,359,1.82,0.0,0.0,947
2018-03-24,3,17,Afternoon,Spring,No,Yes,11.1,Mild,66,4.2,367,1.18,0.0,0.0,916
2018-03-24,3,18,Evening,Spring,No,Yes,9.0,Cold,76,3.0,288,0.45,0.0,0.0,736
2018-03-24,3,19,Evening,Spring,No,Yes,7.7,Cold,80,2.8,234,0.05,0.0,0.0,521
2018-03-24,3,20,Evening,Spring,No,Yes,7.1,Cold,83,3.3,203,0.0,0.0,0.0,513
2018-03-24,3,21,Evening,Spring,No,Yes,6.7,Cold,84,2.8,193,0.0,0.0,0.0,487
2018-03-24,3,22,Night,Spring,No,Yes,6.5,Cold,85,2.3,167,0.0,0.0,0.0,460
2018-03-24,3,23,Night,Spring,No,Yes,6.4,Cold,85,2.3,155,0.0,0.0,0.0,354
2018-03-25,3,0,Night,Spring,No,Yes,6.4,Cold,84,1.4,171,0.0,0.0,0.0,372
2018-03-25,3,1,Night,Spring,No,Yes,6.4,Cold,82,1.2,186,0.0,0.0,0.0,267
2018-03-25,3,2,Night,Spring,No,Yes,6.0,Cold,82,1.3,198,0.0,0.0,0.0,195
2018-03-25,3,3,Night,Spring,No,Yes,5.5,Cold,83,0.9,186,0.0,0.0,0.0,139
2018-03-25,3,4,Morning,Spring,No,Yes,5.3,Cold,82,1.0,200,0.0,0.0,0.0,90
2018-03-25,3,5,Morning,Spring,No,Yes,5.0,Cold,83,0.7,200,0.0,0.0,0.0,60
2018-03-25,3,6,Morning,Spring,No,Yes,4.6,Cold,84,0.7,193,0.0,0.0,0.0,71
2018-03-25,3,7,Morning,Spring,No,Yes,4.7,Cold,82,1.3,198,0.02,0.0,0.0,137
2018-03-25,3,8,Morning,Spring,No,Yes,5.0,Cold,79,1.1,203,0.23,0.0,0.0,225
2018-03-25,3,9,Morning,Spring,No,Yes,6.3,Cold,73,1.3,218,0.79,0.0,0.0,331
2018-03-25,3,10,Morning,Spring,No,Yes,8.4,Cold,65,1.8,229,1.67,0.0,0.0,359
2018-03-25,3,11,Noon,Spring,No,Yes,10.7,Mild,56,2.0,261,2.27,0.0,0.0,466
2018-03-25,3,12,Noon,Spring,No,Yes,12.7,Mild,45,1.3,321,2.63,0.0,0.0,626
2018-03-25,3,13,Noon,Spring,No,Yes,14.6,Mild,38,1.9,315,2.75,0.0,0.0,784
2018-03-25,3,14,Noon,Spring,No,Yes,16.1,Mild,37,2.4,315,2.62,0.0,0.0,882
2018-03-25,3,15,Afternoon,Spring,No,Yes,16.7,Mild,38,3.1,265,2.27,0.0,0.0,960
2018-03-25,3,16,Afternoon,Spring,No,Yes,16.5,Mild,39,3.1,366,1.91,0.0,0.0,1031
2018-03-25,3,17,Afternoon,Spring,No,Yes,15.8,Mild,40,2.3,481,1.28,0.0,0.0,911
2018-03-25,3,18,Evening,Spring,No,Yes,14.4,Mild,44,2.7,596,0.6,0.0,0.0,768
2018-03-25,3,19,Evening,Spring,No,Yes,12.6,Mild,59,2.5,384,0.08,0.0,0.0,571
2018-03-25,3,20,Evening,Spring,No,Yes,10.7,Mild,70,2.8,236,0.0,0.0,0.0,502
2018-03-25,3,21,Evening,Spring,No,Yes,9.8,Cold,74,2.2,219,0.0,0.0,0.0,456
2018-03-25,3,22,Night,Spring,No,Yes,8.8,Cold,79,2.0,203,0.0,0.0,0.0,424
2018-03-25,3,23,Night,Spring,No,Yes,8.0,Cold,82,1.3,196,0.0,0.0,0.0,336
2018-03-26,3,0,Night,Spring,No,Yes,7.1,Cold,84,2.3,185,0.0,0.0,0.0,244
2018-03-26,3,1,Night,Spring,No,Yes,6.3,Cold,87,1.8,153,0.0,0.0,0.0,185
2018-03-26,3,2,Night,Spring,No,Yes,5.4,Cold,95,1.5,89,0.0,0.0,0.0,93
2018-03-26,3,3,Night,Spring,No,Yes,5.5,Cold,96,1.6,72,0.0,0.0,0.0,62
2018-03-26,3,4,Morning,Spring,No,Yes,5.5,Cold,96,2.0,53,0.0,0.0,0.0,65
2018-03-26,3,5,Morning,Spring,No,Yes,5.4,Cold,97,1.5,38,0.0,0.0,0.0,98
2018-03-26,3,6,Morning,Spring,No,Yes,5.7,Cold,97,0.5,80,0.0,0.0,0.0,227
2018-03-26,3,7,Morning,Spring,No,Yes,6.0,Cold,96,0.6,94,0.0,0.0,0.0,581
2018-03-26,3,8,Morning,Spring,No,Yes,6.4,Cold,90,1.4,117,0.13,0.0,0.0,983
2018-03-26,3,9,Morning,Spring,No,Yes,7.6,Cold,82,0.7,147,0.55,0.0,0.0,540
2018-03-26,3,10,Morning,Spring,No,Yes,10.0,Cold,70,1.0,187,1.57,0.0,0.0,415
2018-03-26,3,11,Noon,Spring,No,Yes,12.6,Mild,60,2.4,281,2.23,0.0,0.0,422
2018-03-26,3,12,Noon,Spring,No,Yes,14.6,Mild,53,2.5,348,2.65,0.0,0.0,492
2018-03-26,3,13,Noon,Spring,No,Yes,16.0,Mild,47,2.5,459,2.8,0.0,0.0,504
2018-03-26,3,14,Noon,Spring,No,Yes,17.4,Mild,39,2.9,520,2.7,0.0,0.0,575
2018-03-26,3,15,Afternoon,Spring,No,Yes,17.6,Mild,33,3.6,985,2.44,0.0,0.0,604
2018-03-26,3,16,Afternoon,Spring,No,Yes,17.7,Mild,33,3.4,897,1.96,0.0,0.0,819
2018-03-26,3,17,Afternoon,Spring,No,Yes,17.1,Mild,31,3.3,1075,1.33,0.0,0.0,925
2018-03-26,3,18,Evening,Spring,No,Yes,16.0,Mild,33,2.9,1138,0.6,0.0,0.0,1477
2018-03-26,3,19,Evening,Spring,No,Yes,14.3,Mild,37,3.1,1247,0.1,0.0,0.0,1031
2018-03-26,3,20,Evening,Spring,No,Yes,12.9,Mild,42,2.8,1047,0.0,0.0,0.0,835
2018-03-26,3,21,Evening,Spring,No,Yes,11.6,Mild,54,1.5,693,0.0,0.0,0.0,798
2018-03-26,3,22,Night,Spring,No,Yes,10.7,Mild,58,1.4,600,0.0,0.0,0.0,662
2018-03-26,3,23,Night,Spring,No,Yes,9.8,Cold,62,0.6,535,0.0,0.0,0.0,447
2018-03-27,3,0,Night,Spring,No,Yes,9.0,Cold,68,1.1,426,0.0,0.0,0.0,380
2018-03-27,3,1,Night,Spring,No,Yes,8.7,Cold,70,0.9,398,0.0,0.0,0.0,278
2018-03-27,3,2,Night,Spring,No,Yes,8.3,Cold,70,0.8,394,0.0,0.0,0.0,163
2018-03-27,3,3,Night,Spring,No,Yes,8.1,Cold,71,0.9,378,0.0,0.0,0.0,127
2018-03-27,3,4,Morning,Spring,No,Yes,7.8,Cold,70,0.3,395,0.0,0.0,0.0,95
2018-03-27,3,5,Morning,Spring,No,Yes,8.0,Cold,63,0.8,439,0.0,0.0,0.0,110
2018-03-27,3,6,Morning,Spring,No,Yes,8.1,Cold,66,0.6,415,0.0,0.0,0.0,231
2018-03-27,3,7,Morning,Spring,No,Yes,8.5,Cold,67,0.7,475,0.02,0.0,0.0,705
2018-03-27,3,8,Morning,Spring,No,Yes,9.3,Cold,62,0.6,519,0.25,0.0,0.0,1201
2018-03-27,3,9,Morning,Spring,No,Yes,11.6,Mild,51,0.8,498,0.84,0.0,0.0,699
2018-03-27,3,10,Morning,Spring,No,Yes,13.9,Mild,40,0.8,586,1.6,0.0,0.0,462
2018-03-27,3,11,Noon,Spring,No,Yes,15.8,Mild,40,1.9,647,1.95,0.0,0.0,560
2018-03-27,3,12,Noon,Spring,No,Yes,16.7,Mild,47,2.4,620,1.76,0.0,0.0,586
2018-03-27,3,13,Noon,Spring,No,Yes,18.6,Mild,46,2.1,642,2.54,0.0,0.0,563
2018-03-27,3,14,Noon,Spring,No,Yes,19.4,Warm,45,2.0,624,2.05,0.0,0.0,618
2018-03-27,3,15,Afternoon,Spring,No,Yes,19.9,Warm,45,2.7,676,1.79,0.0,0.0,636
2018-03-27,3,16,Afternoon,Spring,No,Yes,19.5,Warm,50,3.4,613,1.6,0.0,0.0,774
2018-03-27,3,17,Afternoon,Spring,No,Yes,18.4,Mild,54,3.2,605,1.05,0.0,0.0,960
2018-03-27,3,18,Evening,Spring,No,Yes,16.8,Mild,60,3.1,580,0.46,0.0,0.0,1521
2018-03-27,3,19,Evening,Spring,No,Yes,15.0,Mild,67,2.6,452,0.07,0.0,0.0,1020
2018-03-27,3,20,Evening,Spring,No,Yes,13.9,Mild,72,2.4,385,0.0,0.0,0.0,864
2018-03-27,3,21,Evening,Spring,No,Yes,13.4,Mild,73,1.5,325,0.0,0.0,0.0,866
2018-03-27,3,22,Night,Spring,No,Yes,12.9,Mild,75,1.3,326,0.0,0.0,0.0,764
2018-03-27,3,23,Night,Spring,No,Yes,12.4,Mild,74,1.5,356,0.0,0.0,0.0,527
2018-03-28,3,0,Night,Spring,No,Yes,12.0,Mild,76,0.8,346,0.0,0.0,0.0,400
2018-03-28,3,1,Night,Spring,No,Yes,11.6,Mild,74,1.2,374,0.0,0.0,0.0,337
2018-03-28,3,2,Night,Spring,No,Yes,11.5,Mild,75,1.9,399,0.0,0.0,0.0,225
2018-03-28,3,3,Night,Spring,No,Yes,10.9,Mild,79,0.8,383,0.0,0.0,0.0,150
2018-03-28,3,4,Morning,Spring,No,Yes,10.6,Mild,77,0.9,422,0.0,0.0,0.0,104
2018-03-28,3,5,Morning,Spring,No,Yes,10.2,Mild,80,0.8,366,0.0,0.0,0.0,107
2018-03-28,3,6,Morning,Spring,No,Yes,9.6,Cold,84,0.7,301,0.0,0.0,0.0,258
2018-03-28,3,7,Morning,Spring,No,Yes,9.6,Cold,82,1.1,284,0.04,0.0,0.0,741
2018-03-28,3,8,Morning,Spring,No,Yes,10.3,Mild,77,0.7,341,0.37,0.0,0.0,1353
2018-03-28,3,9,Morning,Spring,No,Yes,12.4,Mild,66,1.0,546,0.91,0.0,0.0,723
2018-03-28,3,10,Morning,Spring,No,Yes,14.7,Mild,62,2.9,684,1.59,0.0,0.0,494
2018-03-28,3,11,Noon,Spring,No,Yes,15.6,Mild,60,3.7,817,1.44,0.0,0.0,588
2018-03-28,3,12,Noon,Spring,No,Yes,16.5,Mild,57,3.8,881,1.55,0.0,0.0,629
2018-03-28,3,13,Noon,Spring,No,Yes,17.5,Mild,54,3.1,1065,1.63,0.0,0.0,723
2018-03-28,3,14,Noon,Spring,No,Yes,18.6,Mild,46,4.4,1664,2.14,0.0,0.0,698
2018-03-28,3,15,Afternoon,Spring,No,Yes,18.2,Mild,45,4.1,1908,1.86,0.0,0.0,785
2018-03-28,3,16,Afternoon,Spring,No,Yes,18.3,Mild,43,4.3,1931,1.3,0.0,0.0,943
2018-03-28,3,17,Afternoon,Spring,No,Yes,17.6,Mild,45,4.2,1947,0.7,0.0,0.0,1221
2018-03-28,3,18,Evening,Spring,No,Yes,17.0,Mild,53,3.1,1855,0.35,0.0,0.0,1839
2018-03-28,3,19,Evening,Spring,No,Yes,16.0,Mild,60,2.8,1436,0.06,0.0,0.0,1288
2018-03-28,3,20,Evening,Spring,No,Yes,15.2,Mild,65,2.2,988,0.0,0.0,0.0,1133
2018-03-28,3,21,Evening,Spring,No,Yes,14.2,Mild,70,0.8,723,0.0,0.0,0.0,1035
2018-03-28,3,22,Night,Spring,No,Yes,13.6,Mild,73,2.0,644,0.0,0.0,0.0,907
2018-03-28,3,23,Night,Spring,No,Yes,13.5,Mild,74,1.2,603,0.0,0.0,0.0,614
2018-03-29,3,0,Night,Spring,No,Yes,13.4,Mild,77,1.5,537,0.0,0.0,0.0,466
2018-03-29,3,1,Night,Spring,No,Yes,13.0,Mild,81,1.9,484,0.0,0.0,0.0,390
2018-03-29,3,2,Night,Spring,No,Yes,12.9,Mild,83,1.6,369,0.0,0.0,0.0,254
2018-03-29,3,3,Night,Spring,No,Yes,12.7,Mild,80,0.4,384,0.0,0.0,0.0,170
2018-03-29,3,4,Morning,Spring,No,Yes,12.8,Mild,81,0.2,418,0.0,0.0,0.0,109
2018-03-29,3,5,Morning,Spring,No,Yes,12.7,Mild,83,0.8,392,0.0,0.0,0.0,106
2018-03-29,3,6,Morning,Spring,No,Yes,12.6,Mild,83,0.5,332,0.0,0.0,0.0,274
2018-03-29,3,7,Morning,Spring,No,Yes,12.8,Mild,82,0.6,370,0.01,0.0,0.0,781
2018-03-29,3,8,Morning,Spring,No,Yes,13.3,Mild,80,1.2,369,0.14,0.0,0.0,1281
2018-03-29,3,9,Morning,Spring,No,Yes,13.5,Mild,79,1.9,382,0.2,0.0,0.0,757
2018-03-29,3,10,Morning,Spring,No,Yes,15.0,Mild,69,1.5,552,1.02,0.0,0.0,482
2018-03-29,3,11,Noon,Spring,No,Yes,16.1,Mild,63,1.2,555,1.08,0.0,0.0,583
2018-03-29,3,12,Noon,Spring,No,Yes,18.2,Mild,55,2.3,594,2.24,0.0,0.0,714
2018-03-29,3,13,Noon,Spring,No,Yes,19.5,Warm,48,1.9,596,2.32,0.0,0.0,716
2018-03-29,3,14,Noon,Spring,No,Yes,20.2,Warm,47,2.4,541,2.3,0.0,0.0,711
2018-03-29,3,15,Afternoon,Spring,No,Yes,20.8,Warm,42,3.1,576,2.1,0.0,0.0,781
2018-03-29,3,16,Afternoon,Spring,No,Yes,20.7,Warm,38,2.2,741,1.63,0.0,0.0,957
2018-03-29,3,17,Afternoon,Spring,No,Yes,20.3,Warm,48,2.8,635,1.14,0.0,0.0,1194
2018-03-29,3,18,Evening,Spring,No,Yes,19.1,Warm,47,2.4,942,0.57,0.0,0.0,1776
2018-03-29,3,19,Evening,Spring,No,Yes,17.5,Mild,61,2.2,758,0.11,0.0,0.0,1260
2018-03-29,3,20,Evening,Spring,No,Yes,15.6,Mild,64,2.7,686,0.0,0.0,0.0,1079
2018-03-29,3,21,Evening,Spring,No,Yes,14.4,Mild,66,1.7,677,0.0,0.0,0.0,1046
2018-03-29,3,22,Night,Spring,No,Yes,13.3,Mild,71,2.1,581,0.0,0.0,0.0,949
2018-03-29,3,23,Night,Spring,No,Yes,12.7,Mild,75,1.6,475,0.0,0.0,0.0,614
2018-03-30,3,0,Night,Spring,No,Yes,11.8,Mild,78,0.6,438,0.0,0.0,0.0,490
2018-03-30,3,1,Night,Spring,No,Yes,11.4,Mild,77,0.7,466,0.0,0.0,0.0,401
2018-03-30,3,2,Night,Spring,No,Yes,10.8,Mild,72,0.4,639,0.0,0.0,0.0,261
2018-03-30,3,3,Night,Spring,No,Yes,10.3,Mild,68,0.7,887,0.0,0.0,0.0,184
2018-03-30,3,4,Morning,Spring,No,Yes,9.9,Cold,67,1.1,820,0.0,0.0,0.0,115
2018-03-30,3,5,Morning,Spring,No,Yes,10.4,Mild,62,1.8,911,0.0,0.0,0.0,117
2018-03-30,3,6,Morning,Spring,No,Yes,10.3,Mild,70,1.2,555,0.0,0.0,0.0,284
2018-03-30,3,7,Morning,Spring,No,Yes,10.5,Mild,70,1.1,483,0.04,0.0,0.0,747
2018-03-30,3,8,Morning,Spring,No,Yes,11.5,Mild,60,1.6,550,0.42,0.0,0.0,1406
2018-03-30,3,9,Morning,Spring,No,Yes,13.7,Mild,46,1.3,972,1.08,0.0,0.0,772
2018-03-30,3,10,Morning,Spring,No,Yes,16.0,Mild,29,1.4,1708,1.79,0.0,0.0,583
2018-03-30,3,11,Noon,Spring,No,Yes,17.8,Mild,26,2.6,1822,2.37,0.0,0.0,739
2018-03-30,3,12,Noon,Spring,No,Yes,19.1,Warm,26,1.6,1704,2.73,0.0,0.0,939
2018-03-30,3,13,Noon,Spring,No,Yes,20.3,Warm,27,1.4,1464,2.87,0.0,0.0,860
2018-03-30,3,14,Noon,Spring,No,Yes,21.0,Warm,28,2.8,1191,2.75,0.0,0.0,965
2018-03-30,3,15,Afternoon,Spring,No,Yes,21.8,Warm,28,2.3,1162,2.4,0.0,0.0,1068
2018-03-30,3,16,Afternoon,Spring,No,Yes,20.7,Warm,36,3.6,811,1.82,0.0,0.0,1156
2018-03-30,3,17,Afternoon,Spring,No,Yes,19.4,Warm,45,2.9,778,1.13,0.0,0.0,1460
2018-03-30,3,18,Evening,Spring,No,Yes,17.4,Mild,57,3.1,657,0.52,0.0,0.0,1935
2018-03-30,3,19,Evening,Spring,No,Yes,15.2,Mild,60,3.2,1081,0.09,0.0,0.0,1268
2018-03-30,3,20,Evening,Spring,No,Yes,14.3,Mild,63,2.6,936,0.0,0.0,0.0,1045
2018-03-30,3,21,Evening,Spring,No,Yes,13.7,Mild,73,1.8,658,0.0,0.0,0.0,948
2018-03-30,3,22,Night,Spring,No,Yes,12.7,Mild,76,1.5,521,0.0,0.0,0.0,880
2018-03-30,3,23,Night,Spring,No,Yes,12.1,Mild,77,1.4,540,0.0,0.0,0.0,678
2018-03-31,3,0,Night,Spring,No,Yes,11.7,Mild,77,1.3,588,0.0,0.0,0.0,537
2018-03-31,3,1,Night,Spring,No,Yes,11.5,Mild,77,2.0,593,0.0,0.0,0.0,502
2018-03-31,3,2,Night,Spring,No,Yes,11.0,Mild,73,1.5,816,0.0,0.0,0.0,397
2018-03-31,3,3,Night,Spring,No,Yes,10.7,Mild,74,1.7,712,0.0,0.0,0.0,264
2018-03-31,3,4,Morning,Spring,No,Yes,10.4,Mild,73,1.7,801,0.0,0.0,0.0,163
2018-03-31,3,5,Morning,Spring,No,Yes,9.8,Cold,73,0.8,1098,0.0,0.0,0.0,108
2018-03-31,3,6,Morning,Spring,No,Yes,9.4,Cold,75,0.9,1117,0.0,0.0,0.0,142
2018-03-31,3,7,Morning,Spring,No,Yes,9.5,Cold,72,0.2,1017,0.04,0.0,0.0,264
2018-03-31,3,8,Morning,Spring,No,Yes,10.4,Mild,65,0.8,979,0.41,0.0,0.0,489
2018-03-31,3,9,Morning,Spring,No,Yes,12.6,Mild,57,0.9,859,0.98,0.0,0.0,642
2018-03-31,3,10,Morning,Spring,No,Yes,14.7,Mild,53,0.9,831,1.59,0.0,0.0,618
2018-03-31,3,11,Noon,Spring,No,Yes,16.7,Mild,45,1.9,1054,2.07,0.0,0.0,824
2018-03-31,3,12,Noon,Spring,No,Yes,18.2,Mild,38,4.2,1189,2.41,0.0,0.0,1072
2018-03-31,3,13,Noon,Spring,No,Yes,19.3,Warm,37,3.0,1257,2.53,0.0,0.0,1218
2018-03-31,3,14,Noon,Spring,No,Yes,20.1,Warm,30,3.0,1554,2.57,0.0,0.0,1381
2018-03-31,3,15,Afternoon,Spring,No,Yes,18.9,Mild,28,3.7,1769,2.09,0.0,0.0,1542
2018-03-31,3,16,Afternoon,Spring,No,Yes,18.0,Mild,32,3.0,1836,1.03,0.0,0.0,1578
2018-03-31,3,17,Afternoon,Spring,No,Yes,17.3,Mild,36,3.4,1722,0.8,0.0,0.0,1531
2018-03-31,3,18,Evening,Spring,No,Yes,16.6,Mild,33,2.6,1867,0.48,0.0,0.0,1391
2018-03-31,3,19,Evening,Spring,No,Yes,15.3,Mild,41,2.0,1751,0.08,0.0,0.0,1025
2018-03-31,3,20,Evening,Spring,No,Yes,14.0,Mild,45,1.6,1729,0.0,0.0,0.0,972
2018-03-31,3,21,Evening,Spring,No,Yes,13.3,Mild,48,1.6,1582,0.0,0.0,0.0,1010
2018-03-31,3,22,Night,Spring,No,Yes,12.8,Mild,52,1.5,1616,0.0,0.0,0.0,922
2018-03-31,3,23,Night,Spring,No,Yes,12.4,Mild,63,1.3,1201,0.0,0.0,0.0,655
2018-04-01,4,0,Night,Spring,No,Yes,12.1,Mild,70,0.8,1050,0.0,0.0,0.0,579
2018-04-01,4,1,Night,Spring,No,Yes,11.7,Mild,74,0.5,979,0.0,0.0,0.0,453
2018-04-01,4,2,Night,Spring,No,Yes,11.7,Mild,72,0.6,915,0.0,0.0,0.0,322
2018-04-01,4,3,Night,Spring,No,Yes,11.9,Mild,71,0.7,853,0.0,0.0,0.0,221
2018-04-01,4,4,Morning,Spring,No,Yes,12.1,Mild,69,0.3,827,0.0,0.0,0.0,147
2018-04-01,4,5,Morning,Spring,No,Yes,12.3,Mild,65,0.5,1085,0.0,0.0,0.0,96
2018-04-01,4,6,Morning,Spring,No,Yes,12.4,Mild,61,0.4,1131,0.0,0.0,0.0,110
2018-04-01,4,7,Morning,Spring,No,Yes,12.5,Mild,62,0.4,1003,0.0,0.0,0.0,169
2018-04-01,4,8,Morning,Spring,No,Yes,12.9,Mild,64,1.5,778,0.06,0.0,0.0,342
2018-04-01,4,9,Morning,Spring,No,Yes,13.5,Mild,66,1.8,934,0.16,0.0,0.0,485
2018-04-01,4,10,Morning,Spring,No,Yes,14.7,Mild,61,2.0,945,0.64,0.0,0.0,566
2018-04-01,4,11,Noon,Spring,No,Yes,16.7,Mild,55,2.1,1182,1.37,0.0,0.0,737
2018-04-01,4,12,Noon,Spring,No,Yes,18.0,Mild,53,3.1,1350,1.53,0.0,0.0,926
2018-04-01,4,13,Noon,Spring,No,Yes,17.9,Mild,60,2.2,1248,0.86,0.0,0.0,1156
